Country,State,LGA,Ward,
NIGERIA,PLATEAU,BARKIN LADI,Tafan A,
NIGERIA,PLATEAU,BARKIN LADI,Tafan B,
NIGERIA,PLATEAU,BARKIN LADI,Takwok,
NIGERIA,PLATEAU,BARKIN LADI,Zabot,
NIGERIA,PLATEAU,BASSA,Assak,
NIGERIA,PLATEAU,BASSA,Bakin Kogi,
NIGERIA,PLATEAU,BASSA,Buhit,
NIGERIA,PLATEAU,BASSA,Buji,
NIGERIA,PLATEAU,BASSA,Gabia,
NIGERIA,PLATEAU,BASSA,Gurum A,
NIGERIA,PLATEAU,BASSA,Gurum B,
NIGERIA,PLATEAU,BASSA,Jengere,
NIGERIA,PLATEAU,BASSA,Kadamo,
NIGERIA,PLATEAU,BASSA,Kakkek,
NIGERIA,PLATEAU,BASSA,Kasuru,
NIGERIA,PLATEAU,BASSA,Kimikpa,
NIGERIA,PLATEAU,BASSA,Kishika,
NIGERIA,PLATEAU,BASSA,Mafara,
NIGERIA,PLATEAU,BASSA,Rimi,
NIGERIA,PLATEAU,BASSA,Taagbe,
NIGERIA,PLATEAU,BASSA,Tahu,
NIGERIA,PLATEAU,BASSA,Zabolo,
NIGERIA,PLATEAU,BASSA,Zobwo,
NIGERIA,PLATEAU,BASSA,Zodu,
NIGERIA,PLATEAU,BOKKOS,Ambul/Bargesh,
NIGERIA,PLATEAU,BOKKOS,Bokkos Central,
NIGERIA,PLATEAU,BOKKOS,Bokkos West,
NIGERIA,PLATEAU,BOKKOS,Butura,
NIGERIA,PLATEAU,BOKKOS,Daffo,
NIGERIA,PLATEAU,BOKKOS,Gwande,
NIGERIA,PLATEAU,BOKKOS,Kamwai,
NIGERIA,PLATEAU,BOKKOS,Kwatas,
NIGERIA,PLATEAU,BOKKOS,Mandar,
NIGERIA,PLATEAU,BOKKOS,Mangor,
NIGERIA,PLATEAU,BOKKOS,Manguna,
NIGERIA,PLATEAU,BOKKOS,Margif/Kopmur,
NIGERIA,PLATEAU,BOKKOS,Mbar/Margar,
NIGERIA,PLATEAU,BOKKOS,Mushere Central,
NIGERIA,PLATEAU,BOKKOS,Mushere North,
NIGERIA,PLATEAU,BOKKOS,Mushere West,
NIGERIA,PLATEAU,BOKKOS,Richa,
NIGERIA,PLATEAU,BOKKOS,Sha,
NIGERIA,PLATEAU,BOKKOS,Tangur,
NIGERIA,PLATEAU,BOKKOS,Toff,
NIGERIA,PLATEAU,JOS EAST,Fadan Fursum,
NIGERIA,PLATEAU,JOS EAST,Federe,
NIGERIA,PLATEAU,JOS EAST,Fobur- B-West,
NIGERIA,PLATEAU,JOS EAST,Fobur- Central,
NIGERIA,PLATEAU,JOS EAST,Fobur- East,
NIGERIA,PLATEAU,JOS EAST,Fobur-A,
NIGERIA,PLATEAU,JOS EAST,Fobur-B,
NIGERIA,PLATEAU,JOS EAST,Fursum East,
NIGERIA,PLATEAU,JOS EAST,Godong,
NIGERIA,PLATEAU,JOS EAST,Jarawa Kogi-A,
NIGERIA,PLATEAU,JOS EAST,Jarawa Kogi-B,
NIGERIA,PLATEAU,JOS EAST,Maigemu,
NIGERIA,PLATEAU,JOS EAST,Majuju Doss,
NIGERIA,PLATEAU,JOS EAST,Nakwang,
NIGERIA,PLATEAU,JOS EAST,Naton Fursa,
NIGERIA,PLATEAU,JOS EAST,Shere -East,
NIGERIA,PLATEAU,JOS EAST,Shere-Central,
NIGERIA,PLATEAU,JOS EAST,Shere-West,
NIGERIA,PLATEAU,JOS EAST,Zandi,
NIGERIA,PLATEAU,JOS NORTH,Abba Nashehu,
NIGERIA,PLATEAU,JOS NORTH,Ahwol,
NIGERIA,PLATEAU,JOS NORTH,Ali Kazaure,
NIGERIA,PLATEAU,JOS NORTH,Angwan Rogo/Rimi,
NIGERIA,PLATEAU,JOS NORTH,Gangare,
NIGERIA,PLATEAU,JOS NORTH,Garba Daho,
NIGERIA,PLATEAU,JOS NORTH,Ibrahim Katsina,
NIGERIA,PLATEAU,JOS NORTH,Jenta Adamu,
NIGERIA,PLATEAU,JOS NORTH,Jenta Apata,
NIGERIA,PLATEAU,JOS NORTH,Jos Jarawa,
NIGERIA,PLATEAU,JOS NORTH,Kabong,
NIGERIA,PLATEAU,JOS NORTH,Lamingo,
NIGERIA,PLATEAU,JOS NORTH,Mazah,
NIGERIA,PLATEAU,JOS NORTH,Naraguta A,
NIGERIA,PLATEAU,JOS NORTH,Naraguta B,
NIGERIA,PLATEAU,JOS NORTH,Rigiza/Targwong,
NIGERIA,PLATEAU,JOS NORTH,Sarki Arab,
NIGERIA,PLATEAU,JOS NORTH,Tafawa Balewa,
NIGERIA,PLATEAU,JOS NORTH,Tudun Wada,
NIGERIA,PLATEAU,JOS NORTH,Vandapuye,
NIGERIA,PLATEAU,JOS SOUTH,Bukuru,
NIGERIA,PLATEAU,JOS SOUTH,Chugwi,
NIGERIA,PLATEAU,JOS SOUTH,Dashonong,
NIGERIA,PLATEAU,JOS SOUTH,Du A,
NIGERIA,PLATEAU,JOS SOUTH,Du B,
NIGERIA,PLATEAU,JOS SOUTH,Giring,
NIGERIA,PLATEAU,JOS SOUTH,Gyel A,
NIGERIA,PLATEAU,JOS SOUTH,Gyel B,
NIGERIA,PLATEAU,JOS SOUTH,Howlshe,
NIGERIA,PLATEAU,JOS SOUTH,Kuru A,
NIGERIA,PLATEAU,JOS SOUTH,Kuru B,
NIGERIA,PLATEAU,JOS SOUTH,Kushe,
NIGERIA,PLATEAU,JOS SOUTH,Shen,
NIGERIA,PLATEAU,JOS SOUTH,Sot,
NIGERIA,PLATEAU,JOS SOUTH,Tanchol,
NIGERIA,PLATEAU,JOS SOUTH,Turu A,
NIGERIA,PLATEAU,JOS SOUTH,Turu B,
